Age,Ethnicity,Gender,Income,District,Region,Insurance Coverage,Insurance Coverage Amount,Sports,Height,Weight,Pricepoint
23,Chinese,Male,38455.0,Tsuen Wan,New Territories,yes,190.93902434643235,Tennis,148,76.10549960575264,
53,South Asians,Male,30836.0,Tai Po,New Territories,no,0.0,Badminton,154,62.35768607605103,
64,Chinese,Female,35970.0,Wong Tai Sin,Kowloon,yes,236.26112069295084,Swimming,190,79.9533636643132,
67,Chinese,Male,36945.0,Sham Shui Po,Kowloon,yes,195.0,Rugby,146,70.06800469636582,
62,Chinese,Female,50268.0,Kowloon City,Kowloon,yes,446.53724341788325,Tennis,186,89.96659319390453,
35,South Asians,Male,34118.0,Kwun Tong,Kowloon,no,0.0,Swimming,153,76.70888844115066,
66,Chinese,Female,52423.0,Kwai Tsing,New Territories,yes,199.38022095334082,Basketball,186,83.36417048978139,
42,Whites,Male,76580.0,Kwai Tsing,New Territories,no,0.0,Gymnastics,198,82.62326408058487,
51,Chinese,Male,53121.0,Sham Shui Po,Kowloon,no,0.0,Dragon Boat,169,80.00005714308432,
45,Chinese,Male,41682.0,Central and Western,Hong Kong Island,no,0.0,Basketball,155,80.46837236590889,1215.3698327400793
33,Chinese,Female,52327.0,Tai Po,New Territories,no,0.0,Martial Arts,191,83.15970549785675,
27,Filipinos,Female,24609.0,North,New Territories,no,0.0,Badminton,148,87.42033342338192,
58,Chinese,Female,52307.0,North,New Territories,no,0.0,Badminton,172,77.12752574724747,
22,Chinese,Female,24081.0,Wong Tai Sin,Kowloon,no,0.0,Basketball,155,78.45336499305954,
28,Chinese,Female,54817.0,Tai Po,New Territories,no,0.0,Martial Arts,161,82.32056518515753,
28,Chinese,Male,45409.0,Tuen Mun,New Territories,no,0.0,Fencing,143,81.97210840337593,
34,Chinese,Male,32525.0,Southern,Hong Kong Island,yes,379.8118557535183,Jogging,146,77.30583106459726,1731.7687778376949
51,Chinese,Male,44907.0,Tai Po,New Territories,no,0.0,Dragon Boat,197,98.88672854839594,
19,Chinese,Female,42752.0,Sai Kung,New Territories,yes,135.0,Rugby,198,76.7926980746281,
41,Chinese,Female,34410.0,Kowloon City,Kowloon,no,0.0,Swimming,177,83.71818362744139,
63,South Asians,Male,37048.0,Southern,Hong Kong Island,no,0.0,Basketball,145,76.69293176613212,1922.917577541486
36,Chinese,Male,34603.0,Southern,Hong Kong Island,no,0.0,Jogging,184,77.81359140266802,1541.471860704669
39,Filipinos,Male,46982.0,Central and Western,Hong Kong Island,no,0.0,Fencing,152,70.38580761952834,1874.4883992953366
19,Filipinos,Male,45524.0,Kwun Tong,Kowloon,yes,378.4236977314405,Gymnastics,171,64.8869210836246,
33,Chinese,Female,30037.0,Kwai Tsing,New Territories,yes,190.19307018039007,Cycling,171,76.36882263337432,
56,Whites,Male,24204.0,Central and Western,Hong Kong Island,yes,300.0,Jogging,159,89.23774974555914,1054.5137444568422
24,South Asians,Female,35529.0,Kwai Tsing,New Territories,no,0.0,Basketball,153,73.1893851741678,
21,Chinese,Male,27719.0,Wong Tai Sin,Kowloon,yes,352.1162692960402,Martial Arts,162,69.284120952792,
52,Chinese,Female,38385.0,Islands,New Territories,no,0.0,Tennis,153,59.43929600746647,
56,Other,Male,40202.0,Tai Po,New Territories,no,0.0,Gymnastics,184,71.41893423812957,
34,Whites,Male,63358.0,Tai Po,New Territories,no,0.0,Cycling,177,89.80385283756759,
34,Chinese,Male,38590.0,Kwai Tsing,New Territories,no,0.0,Fencing,178,70.34605393142718,
66,Chinese,Male,28449.0,Sham Shui Po,Kowloon,yes,302.8150826721405,Tennis,161,60.53310392132991,
38,Whites,Female,44878.0,Yau Tsim Mong,Kowloon,yes,240.34048334428195,Badminton,187,89.64637924337117,
40,Chinese,Female,49349.0,Southern,Hong Kong Island,yes,558.4777134948272,Fencing,180,84.82247153298658,1419.6193910576098
61,Whites,Female,20451.0,Yau Tsim Mong,Kowloon,no,0.0,Swimming,182,82.96124739270985,
49,South Asians,Male,41706.0,Kwai Tsing,New Territories,yes,549.8355441116705,Rugby,170,63.23760134712352,
45,Whites,Male,50910.0,Sha Tin,New Territories,no,0.0,Badminton,186,66.73438700745501,
43,Chinese,Female,41474.0,Wan Chai,Hong Kong Island,no,0.0,Gymnastics,170,81.68285690351792,1996.1863703289052
39,Filipinos,Male,41391.0,Yuen Long,New Territories,no,0.0,Gymnastics,151,86.05278262080456,
57,Chinese,Female,20984.0,Eastern,Hong Kong Island,no,0.0,Cycling,145,84.46303563388216,1531.3719716788673
33,Chinese,Female,54056.0,Islands,New Territories,no,0.0,Jogging,194,85.95731244395446,
53,South Asians,Female,44019.0,Yuen Long,New Territories,yes,135.0,Cycling,149,64.8062667963293,
41,Chinese,Female,64011.0,North,New Territories,yes,185.0025463433112,Fencing,198,88.0868306234872,
39,Filipinos,Female,69252.0,Wan Chai,Hong Kong Island,no,0.0,Dragon Boat,178,76.09813655564318,742.9370480932728
22,Chinese,Female,28656.0,Sha Tin,New Territories,no,0.0,Cycling,172,80.79640618385845,
49,South Asians,Female,21062.0,Tai Po,New Territories,no,0.0,Basketball,187,79.08890603370834,
19,Chinese,Female,29394.0,Islands,New Territories,yes,742.3917883830507,Football,179,83.10801316572915,
62,Chinese,Female,54557.0,Wan Chai,Hong Kong Island,yes,300.0,Football,152,76.56000090066543,987.7501562046009
63,Whites,Male,49039.0,Wan Chai,Hong Kong Island,no,0.0,Rugby,180,99.20252351544791,831.0155135204226
60,Whites,Female,72468.0,Southern,Hong Kong Island,yes,357.2491718915875,Cycling,160,79.81558981128481,1141.625220505213
65,Chinese,Female,54701.0,Central and Western,Hong Kong Island,no,0.0,Martial Arts,143,82.8148190068544,1212.5527585816917
42,Chinese,Female,53157.0,Sai Kung,New Territories,yes,350.61971578195954,Rugby,171,72.04426416209299,
38,Other,Female,68013.0,Sham Shui Po,Kowloon,yes,195.0,Tennis,176,72.46626662576426,
38,Chinese,Female,28500.0,Tuen Mun,New Territories,yes,163.73960019663224,Dragon Boat,185,76.21750239833081,
35,Chinese,Male,23065.0,Yau Tsim Mong,Kowloon,yes,249.93075985995927,Swimming,180,85.41995086671679,
55,Chinese,Female,27644.0,Kwun Tong,Kowloon,yes,385.8180303013686,Dragon Boat,170,82.49640958880838,
28,Chinese,Female,74867.0,Sham Shui Po,Kowloon,no,0.0,Football,186,89.53047285202769,
49,Chinese,Male,79773.0,Southern,Hong Kong Island,yes,300.0,Tennis,186,81.16542038057808,495.73975711894116
48,Chinese,Female,28335.0,Tuen Mun,New Territories,no,0.0,Dragon Boat,154,77.13687105795718,
38,Chinese,Male,54029.0,Wong Tai Sin,Kowloon,no,0.0,Tennis,186,85.60209079841415,
33,Chinese,Female,38749.0,Sha Tin,New Territories,yes,135.0,Jogging,156,76.1269888614274,
55,Chinese,Female,33031.0,Kwai Tsing,New Territories,yes,135.0,Tennis,145,62.93912109512133,
20,Whites,Male,55529.0,North,New Territories,no,0.0,Dragon Boat,196,84.81623854950044,
32,Chinese,Female,79336.0,Islands,New Territories,no,0.0,Rugby,177,78.30568328593557,
18,Chinese,Female,79053.0,Yuen Long,New Territories,no,0.0,Tennis,152,72.14961529299704,
26,Chinese,Male,54305.0,Wan Chai,Hong Kong Island,yes,354.3230985971516,Martial Arts,193,59.615997126548656,970.6026241835933
23,Chinese,Male,24241.0,Southern,Hong Kong Island,yes,379.358552423946,Dragon Boat,188,81.99484620907252,1278.8855922962662
38,Whites,Male,49891.0,Wan Chai,Hong Kong Island,no,0.0,Football,174,71.61839200033756,836.4091030078673
61,Chinese,Male,26749.0,North,New Territories,yes,135.0,Gymnastics,193,84.95879299352518,
36,Chinese,Female,23051.0,Kwai Tsing,New Territories,no,0.0,Football,165,74.04428635057121,
35,Chinese,Female,30133.0,Tsuen Wan,New Territories,no,0.0,Cycling,148,87.11897365685783,
59,Whites,Female,66075.0,Wong Tai Sin,Kowloon,yes,258.8436262512885,Fencing,145,77.22052297784552,
42,Chinese,Male,33304.0,Yuen Long,New Territories,no,0.0,Swimming,150,60.557200542748724,
33,Chinese,Female,65439.0,Wan Chai,Hong Kong Island,no,0.0,Martial Arts,183,63.52796078098152,1200.2525443394416
42,Chinese,Male,38899.0,Wong Tai Sin,Kowloon,yes,252.72795829689548,Gymnastics,198,76.64516095018915,
62,Chinese,Male,30729.0,Wong Tai Sin,Kowloon,yes,195.0,Swimming,152,68.5599963876843,
43,Chinese,Male,41711.0,Sham Shui Po,Kowloon,no,0.0,Badminton,186,74.98862631602398,
61,Chinese,Male,48323.0,Central and Western,Hong Kong Island,no,0.0,Jogging,147,95.87246252294092,1454.4089961552158
49,South Asians,Female,37165.0,Central and Western,Hong Kong Island,yes,610.4443100553044,Cycling,155,82.74975493547822,1208.6790003186652
32,Filipinos,Female,39497.0,Islands,New Territories,yes,165.32928259933968,Gymnastics,195,78.21565478933056,
46,Chinese,Female,66801.0,Sai Kung,New Territories,yes,135.0,Gymnastics,146,82.17814471726155,
70,Chinese,Female,26698.0,Wong Tai Sin,Kowloon,yes,279.40061151451897,Fencing,174,62.99479984432169,
26,Filipinos,Female,46627.0,Wong Tai Sin,Kowloon,yes,310.76067512004846,Basketball,169,65.8453119386951,
56,South Asians,Female,35048.0,Sham Shui Po,Kowloon,no,0.0,Football,178,102.22266495330226,
65,Chinese,Female,41908.0,Sha Tin,New Territories,yes,181.98044608441938,Gymnastics,184,82.979632900913,
54,South Asians,Female,42736.0,Kwai Tsing,New Territories,yes,208.99657259686745,Cycling,170,79.67872670667441,
42,Chinese,Male,68886.0,Tuen Mun,New Territories,no,0.0,Basketball,178,86.12373046940351,
67,Chinese,Female,45622.0,Sha Tin,New Territories,yes,262.4115607675476,Dragon Boat,149,86.00308876410045,
50,Chinese,Male,43730.0,Wong Tai Sin,Kowloon,yes,195.0,Badminton,151,75.80953964416517,
20,Chinese,Female,27981.0,North,New Territories,yes,135.0,Cycling,152,75.47938376154711,
28,Chinese,Female,53683.0,North,New Territories,yes,165.524800339041,Swimming,187,93.81455359505242,
50,Chinese,Male,46772.0,Sha Tin,New Territories,no,0.0,Badminton,180,83.32928352882277,
49,Chinese,Male,27085.0,North,New Territories,no,0.0,Cycling,156,85.22450297325625,
48,Chinese,Male,46923.0,Tsuen Wan,New Territories,yes,135.0,Gymnastics,176,85.54598563938202,
67,South Asians,Female,22568.0,Yuen Long,New Territories,yes,198.81423571242289,Swimming,144,71.48352603524773,
40,Other,Male,63128.0,Islands,New Territories,no,0.0,Jogging,187,94.66580819467586,
66,South Asians,Male,25237.0,Islands,New Territories,no,0.0,Football,178,87.38037591112149,
33,Chinese,Female,46623.0,Central and Western,Hong Kong Island,yes,403.4649650209084,Rugby,177,74.98287183041978,786.1991191918012
24,Chinese,Female,27996.0,Tsuen Wan,New Territories,yes,263.80907160076623,Jogging,147,75.15559838323571,
50,Chinese,Female,66606.0,Wan Chai,Hong Kong Island,yes,300.0,Dragon Boat,157,82.76117063584755,825.7308499486114
49,Chinese,Male,31785.0,Wan Chai,Hong Kong Island,yes,400.89918910231626,Jogging,187,82.75506655766193,628.7909066426263
50,Whites,Female,43402.0,Tsuen Wan,New Territories,yes,135.0,Rugby,187,91.51383487821786,
62,Chinese,Male,35696.0,Kowloon City,Kowloon,yes,252.07941981372235,Badminton,157,68.35638592188437,
37,Whites,Female,26076.0,North,New Territories,yes,135.0,Gymnastics,183,84.38301940010928,
55,South Asians,Male,44419.0,Kwun Tong,Kowloon,no,0.0,Badminton,182,81.86612066349542,
25,Filipinos,Male,51863.0,Yau Tsim Mong,Kowloon,yes,805.3504968718615,Badminton,154,65.53516170961613,
19,South Asians,Male,29195.0,Kwun Tong,Kowloon,no,0.0,Rugby,142,59.19161163898633,
36,Chinese,Male,37284.0,Kwai Tsing,New Territories,no,0.0,Rugby,149,77.45997910849353,
38,Chinese,Male,20390.0,Wan Chai,Hong Kong Island,yes,300.0,Basketball,162,82.5334253595723,1229.4420642334271
61,Chinese,Female,28174.0,Yuen Long,New Territories,yes,135.0,Football,168,78.72719436002524,
54,Other,Female,30016.0,North,New Territories,no,0.0,Basketball,161,73.74108627998083,
36,Chinese,Male,47963.0,Southern,Hong Kong Island,yes,361.663639807986,Martial Arts,155,74.8282159101345,276.00818752459077
69,Chinese,Female,33913.0,Central and Western,Hong Kong Island,yes,586.8656987245699,Swimming,144,71.17969866125986,1673.1172296497423
52,Filipinos,Female,54961.0,Sha Tin,New Territories,yes,247.0195568920189,Dragon Boat,196,89.2116368736087,
43,Filipinos,Male,52823.0,Kowloon City,Kowloon,yes,235.8080380345413,Martial Arts,156,90.7348452632629,
32,Chinese,Male,52576.0,North,New Territories,no,0.0,Dragon Boat,142,86.27494112733902,
63,Chinese,Female,62949.0,Sham Shui Po,Kowloon,no,0.0,Jogging,191,85.8367036644824,
34,Chinese,Female,39672.0,Eastern,Hong Kong Island,yes,405.3019534980985,Dragon Boat,176,84.48170915749066,1204.6945456308067
28,Chinese,Male,31970.0,Sham Shui Po,Kowloon,yes,678.1968245344435,Swimming,149,81.02343401389102,
46,Chinese,Female,43692.0,Islands,New Territories,yes,181.48025950897556,Tennis,158,77.49798510272001,
55,Chinese,Female,21851.0,Wong Tai Sin,Kowloon,yes,195.0,Fencing,143,74.12448089948177,
39,Chinese,Male,64156.0,Yau Tsim Mong,Kowloon,no,0.0,Cycling,197,78.66539669096224,
62,Filipinos,Female,42655.0,Southern,Hong Kong Island,no,0.0,Tennis,149,83.48714604054949,642.216560029873
39,Chinese,Female,38247.0,Kowloon City,Kowloon,yes,254.14329264757185,Swimming,151,66.4963900340912,
32,Chinese,Male,26497.0,Sham Shui Po,Kowloon,yes,236.95518539470083,Gymnastics,186,84.3899937140393,
57,Chinese,Female,33239.0,Tsuen Wan,New Territories,yes,135.0,Martial Arts,198,75.76229572964101,
24,Chinese,Male,46798.0,Yuen Long,New Territories,yes,135.0,Football,164,77.37827336385737,
51,Chinese,Female,36456.0,Wong Tai Sin,Kowloon,yes,251.73705205935264,Cycling,181,73.5562684712402,
70,South Asians,Female,37697.0,Kwun Tong,Kowloon,yes,195.0,Football,147,70.62894999619603,
28,Chinese,Female,22661.0,Sham Shui Po,Kowloon,no,0.0,Tennis,151,84.81141718462717,
32,Chinese,Female,53537.0,Sha Tin,New Territories,no,0.0,Cycling,179,79.00257616103147,
54,Chinese,Female,30326.0,Kwun Tong,Kowloon,yes,349.4455495776816,Jogging,157,70.57376692810503,
63,Other,Male,28577.0,Sham Shui Po,Kowloon,no,0.0,Football,176,88.84646634670759,
41,Chinese,Female,25582.0,Yuen Long,New Territories,yes,255.19194154770753,Badminton,187,84.75649696391163,
33,Chinese,Male,33689.0,Sham Shui Po,Kowloon,yes,233.58252187873447,Cycling,197,75.29811371038784,
27,Filipinos,Female,33185.0,Kowloon City,Kowloon,no,0.0,Cycling,191,105.84843465042202,
61,Other,Male,27255.0,Yau Tsim Mong,Kowloon,yes,195.0,Cycling,141,65.66173412312477,
67,Chinese,Female,79002.0,Kwai Tsing,New Territories,no,0.0,Swimming,147,75.57529321063473,
64,Chinese,Male,45472.0,Central and Western,Hong Kong Island,yes,364.7851220807356,Swimming,185,89.6931454657402,1782.7332871876972
64,Chinese,Male,40950.0,Tai Po,New Territories,no,0.0,Jogging,156,75.80609729754624,
27,South Asians,Male,34032.0,Sham Shui Po,Kowloon,no,0.0,Jogging,166,75.92641371543041,
56,South Asians,Male,38818.0,Tai Po,New Territories,yes,289.78447740253455,Swimming,185,82.46940330179793,
41,Chinese,Female,60470.0,Kowloon City,Kowloon,no,0.0,Martial Arts,197,101.69136186736213,
62,Chinese,Female,33466.0,Sham Shui Po,Kowloon,yes,274.8253096059927,Badminton,144,72.27878591616192,
63,Chinese,Male,45894.0,Southern,Hong Kong Island,yes,489.1105099427064,Rugby,189,93.79594923375348,1801.0302110886237
21,South Asians,Male,29970.0,Kwun Tong,Kowloon,no,0.0,Swimming,197,80.52719916977213,
52,South Asians,Female,54678.0,North,New Territories,yes,175.26344218318428,Swimming,172,80.40818813962586,
66,Chinese,Male,30410.0,Sham Shui Po,Kowloon,yes,259.0956723775108,Rugby,197,84.9651100317014,
62,Chinese,Female,48081.0,Wan Chai,Hong Kong Island,no,0.0,Dragon Boat,145,64.05406873834113,1670.6458497255871
33,Chinese,Male,33617.0,Kwai Tsing,New Territories,yes,158.6334471196004,Fencing,158,67.29664707761604,
38,Chinese,Male,40691.0,Kowloon City,Kowloon,no,0.0,Football,145,68.19349228274112,
44,South Asians,Male,32216.0,Tsuen Wan,New Territories,yes,273.0055633280328,Cycling,184,75.27089298543129,
23,Chinese,Male,65711.0,North,New Territories,yes,135.0,Cycling,185,82.4016969350997,
66,Chinese,Male,53971.0,Wan Chai,Hong Kong Island,no,0.0,Rugby,186,70.16382813491627,1050.7780452461507
28,Chinese,Female,24399.0,Central and Western,Hong Kong Island,yes,358.17999027882576,Martial Arts,191,85.83996445956919,584.373357013926
64,Chinese,Male,34157.0,Sai Kung,New Territories,no,0.0,Martial Arts,162,80.63212712093126,
43,Other,Female,41350.0,Kwai Tsing,New Territories,yes,135.0,Fencing,157,84.0378073264017,
41,South Asians,Female,35215.0,Tuen Mun,New Territories,yes,135.0,Jogging,182,76.71700026421658,
39,Chinese,Female,20769.0,Central and Western,Hong Kong Island,no,0.0,Martial Arts,173,78.30937319920842,758.2730370780225
47,Chinese,Male,29389.0,North,New Territories,no,0.0,Gymnastics,188,78.71321548642996,
51,Chinese,Male,51471.0,Sha Tin,New Territories,no,0.0,Martial Arts,150,72.51605045500003,
69,Chinese,Female,21279.0,Southern,Hong Kong Island,no,0.0,Swimming,180,69.27175853458607,712.2931408987586
70,Whites,Female,28202.0,Wong Tai Sin,Kowloon,yes,602.1285763504496,Fencing,167,71.85173128098478,
48,Other,Female,33369.0,Tsuen Wan,New Territories,no,0.0,Dragon Boat,140,60.272756828942946,
49,Chinese,Female,54948.0,Tuen Mun,New Territories,no,0.0,Rugby,183,85.69068271675957,
20,Chinese,Female,41502.0,Kwun Tong,Kowloon,yes,269.1648198633904,Rugby,171,85.07732438008873,
47,South Asians,Male,29086.0,Tuen Mun,New Territories,yes,135.0,Martial Arts,172,72.86967073171658,
20,Filipinos,Male,28254.0,Wong Tai Sin,Kowloon,yes,310.6490733972705,Rugby,168,80.88597810252885,
33,Chinese,Female,24436.0,Kwun Tong,Kowloon,no,0.0,Jogging,168,90.1016104588549,
40,Chinese,Male,30713.0,Sham Shui Po,Kowloon,yes,371.09857083390654,Gymnastics,179,81.45771827770749,
26,Chinese,Female,20735.0,Islands,New Territories,no,0.0,Cycling,178,86.78318677158083,
50,Chinese,Female,43963.0,Tsuen Wan,New Territories,yes,176.04799534942228,Rugby,154,73.50994088209124,
41,South Asians,Male,23307.0,Kwun Tong,Kowloon,no,0.0,Gymnastics,161,82.35559700566333,
44,Chinese,Female,32648.0,Tai Po,New Territories,yes,184.21478306612008,Fencing,142,81.95390969035607,
36,Whites,Male,24968.0,Kwun Tong,Kowloon,no,0.0,Basketball,158,82.17188721437557,
66,Chinese,Male,45209.0,Eastern,Hong Kong Island,yes,394.6082909897319,Gymnastics,176,87.26058805660094,648.5436131654549
70,Whites,Female,26526.0,Tai Po,New Territories,no,0.0,Gymnastics,176,90.2722095302084,
39,Chinese,Female,49458.0,Central and Western,Hong Kong Island,yes,413.33901394068016,Rugby,176,78.7633329540015,1278.8366051459948
21,Chinese,Male,27655.0,Wong Tai Sin,Kowloon,no,0.0,Cycling,161,78.2367191442159,
27,Chinese,Male,54440.0,Yau Tsim Mong,Kowloon,no,0.0,Football,192,98.71027104080694,
38,Whites,Female,24102.0,Sai Kung,New Territories,yes,250.5082157762573,Cycling,197,94.99671261201675,
65,Chinese,Male,45388.0,Yuen Long,New Territories,yes,135.0,Basketball,189,79.63610353281507,
58,Chinese,Male,50102.0,Central and Western,Hong Kong Island,yes,300.0,Football,184,85.05864115310393,1163.5207285546828
57,Chinese,Female,38437.0,Tsuen Wan,New Territories,yes,191.21744303401252,Football,187,77.63272184852346,
27,Chinese,Male,51729.0,Sai Kung,New Territories,no,0.0,Fencing,150,77.02692478836464,
21,Chinese,Female,45234.0,Sai Kung,New Territories,no,0.0,Football,173,73.4927859608096,
52,Chinese,Male,34780.0,Yau Tsim Mong,Kowloon,yes,195.0,Martial Arts,195,91.82083816163652,
36,Chinese,Female,70188.0,Wong Tai Sin,Kowloon,no,0.0,Jogging,198,79.67649943348272,
67,Chinese,Male,21049.0,Southern,Hong Kong Island,yes,300.0,Rugby,161,76.06868550352561,235.37576469639237
67,Filipinos,Female,53134.0,Kwai Tsing,New Territories,no,0.0,Martial Arts,169,72.5305890348366,
63,Chinese,Male,34978.0,Central and Western,Hong Kong Island,yes,1471.6661889121392,Rugby,163,83.08758310245307,5821.035725922939
